control,ano,kilogram,categoria,subcategoria,tipo_estilo,origem,classificacao,total
brancas_rosadas_malvasia_istriana,1991,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1991,0,Uvas Viníferas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1991,0,Uvas Viníferas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1991,9533114,Uvas Viníferas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1991,0,Uvas Viníferas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1991,19915,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1991,5515,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_ora,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_palomino,1991,50188,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_petit_manseng,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_peverella,1991,1369962,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_pinot_blanc,1991,779277,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_pinot_gris,1991,4324,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_prosecco,1991,266752,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_red_veltliner,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_riesling_italico,1991,7151423,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_riesling_renano,1991,456345,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sauvignon_blanc_2,1991,964644,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sauvignon_gris,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_seara_nova,1991,6958,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_semillon,1991,4808084,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sem_classificacaohonburger,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sylvaner,1991,105962,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_tocai_friulano,1991,6143,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_trebbiano,1991,13065462,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_trebbiano_tosem_classificacaoano,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdea,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdelho,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdiso,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_vermentino,1991,22976,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_vernaccia,1991,1147439,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_viogner,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_viognier,1991,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_outras_3,1991,26796,Uvas Viníferas,rosadas,,,,0
tintas,1992,22146466,Uvas Viníferas,,,,,1
tintas_alicante_bousem_classificacaohet,1992,0,Uvas Viníferas,alicante,,,,0
tintas_ancelota,1992,0,Uvas Viníferas,ancelota,,,,0
tintas_aramon,1992,0,Uvas Viníferas,aramon,,,,0
tintas_alfrocheiro,1992,0,Uvas Viníferas,alfrocheiro,,,,0
tintas_arinarnoa,1992,0,Uvas Viníferas,arinarnoa,,,,0
tintas_aspirant_bousem_classificacaohet,1992,0,Uvas Viníferas,aspirant,,,,0
tintas_barbera,1992,1703396,Uvas Viníferas,barbera,,,,0
tintas_bonarda,1992,400909,Uvas Viníferas,bonarda,,,,0
tintas_cabernet_franc,1992,5462304,Uvas Viníferas,cabernet,,,,0
tintas_cabernet_sauvignon,1992,3867213,Uvas Viníferas,cabernet,,,,0
tintas_caladoc,1992,0,Uvas Viníferas,caladoc,,,,0
tintas_campanario,1992,0,Uvas Viníferas,campanario,,,,0
tintas_canaiolo,1992,222229,Uvas Viníferas,canaiolo,,,,0
tintas_carignan,1992,0,Uvas Viníferas,carignan,,,,0
tintas_carmenere,1992,8743,Uvas Viníferas,carmenere,,,,0
tintas_castelao,1992,0,Uvas Viníferas,castelao,,,,0
tintas_corvina,1992,0,Uvas Viníferas,corvina,,,,0
tintas_croatina,1992,0,Uvas Viníferas,croatina,,,,0
tintas_cinsaut,1992,13230,Uvas Viníferas,cinsaut,,,,0
tintas_dom_felder,1992,0,Uvas Viníferas,dom,,,,0
tintas_dolcetto,1992,0,Uvas Viníferas,dolcetto,,,,0
tintas_durif,1992,0,Uvas Viníferas,durif,,,,0
tintas_egiodola,1992,0,Uvas Viníferas,egiodola,,,,0
tintas_ekigaina,1992,0,Uvas Viníferas,ekigaina,,,,0
tintas_festival_sugraone,1992,0,Uvas Viníferas,festival,,,,0
tintas_franconia,1992,0,Uvas Viníferas,franconia,,,,0
tintas_freisa,1992,0,Uvas Viníferas,freisa,,,,0
tintas_gamay_st_romain,1992,297597,Uvas Viníferas,gamay,,,,0
tintas_gamay_beaujolais,1992,311457,Uvas Viníferas,gamay,,,,0
tintas_gra_noir,1992,245,Uvas Viníferas,gra,,,,0
tintas_grenache,1992,484,Uvas Viníferas,grenache,,,,0
tintas_jaen,1992,0,Uvas Viníferas,jaen,,,,0
tintas_lagrein,1992,0,Uvas Viníferas,lagrein,,,,0
tintas_lambrusem_classificacaoo,1992,32453,Uvas Viníferas,lambrusem,,,,0
tintas_malbec,1992,125463,Uvas Viníferas,malbec,,,,0
tintas_marzemina,1992,105326,Uvas Viníferas,marzemina,,,,0
tintas_merlot,1992,5014804,Uvas Viníferas,merlot,,,,0
tintas_marselan,1992,0,Uvas Viníferas,marselan,,,,0
tintas_mistura_de_uvas_viniferas_tinto,1992,0,Uvas Viníferas,mistura,mistura_viniferas_tinto,,,0
tintas_molinera,1992,0,Uvas Viníferas,molinera,,,,0
tintas_montepulciano,1992,0,Uvas Viníferas,montepulciano,,,,0
tintas_mosem_classificacaoato_bailey,1992,0,Uvas Viníferas,mosem,,,,0
tintas_napa_gamay,1992,194760,Uvas Viníferas,napa,,,,0
tintas_nebbiolo,1992,200187,Uvas Viníferas,nebbiolo,,,,0
tintas_petit_verdot,1992,0,Uvas Viníferas,petit,,,,0
tintas_petite_sirah,1992,102830,Uvas Viníferas,petite,,,,0
tintas_pinotage,1992,231618,Uvas Viníferas,pinotage,,,,0
tintas_pinot_noir,1992,421419,Uvas Viníferas,pinot,,,,0
tintas_pinot_saint_george,1992,159380,Uvas Viníferas,pinot,,,,0
tintas_piriquita,1992,0,Uvas Viníferas,piriquita,,,,0
tintas_primitivo,1992,0,Uvas Viníferas,primitivo,,,,0
tintas_rebo,1992,0,Uvas Viníferas,rebo,,,,0
tintas_refosem_classificacaoo,1992,0,Uvas Viníferas,refosem,,,,0
tintas_roinella,1992,0,Uvas Viníferas,roinella,,,,0
tintas_ruby_cabernet,1992,220,Uvas Viníferas,ruby,,,,0
tintas_sangiovese,1992,254588,Uvas Viníferas,sangiovese,,,,0
tintas_saperavi,1992,0,Uvas Viníferas,saperavi,,,,0
tintas_sira_falsa,1992,45992,Uvas Viníferas,sira,,,,0
tintas_tannat,1992,1153030,Uvas Viníferas,tannat,,,,0
tintas_tempranillo,1992,0,Uvas Viníferas,tempranillo,,,,0
tintas_teroldego,1992,0,Uvas Viníferas,teroldego,,,,0
tintas_torrontes,1992,0,Uvas Viníferas,torrontes,,,,0
tintas_tinta_barroca,1992,0,Uvas Viníferas,tinta,,,,0
tintas_tinta_roriz,1992,0,Uvas Viníferas,tinta,,,,0
tintas_touriga_francesa,1992,0,Uvas Viníferas,touriga,,,,0
tintas_touriga_nacional,1992,0,Uvas Viníferas,touriga,,,,0
tintas_tinta_madeira,1992,0,Uvas Viníferas,tinta,,,,0
tintas_tintoria,1992,0,Uvas Viníferas,tintoria,,,,0
tintas_trincdeira,1992,0,Uvas Viníferas,trincdeira,,,,0
tintas_trousseau,1992,0,Uvas Viníferas,trousseau,,,,0
tintas_zinfael,1992,1816589,Uvas Viníferas,zinfael,,,,0
tintas_outras1,1992,0,Uvas Viníferas,outras1,,,,0
brancas_rosadas,1992,53561836,Uvas Viníferas,rosadas,,,,1
brancas_rosadas_aliatico,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_aligote,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_altesse,1992,31166,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_alvarinho,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_arriloba,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_auxerrois,1992,640,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_burger,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_chardonnay,1992,3127459,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_chasselas,1992,135893,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_chenin_blanc,1992,383916,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_clairette_1,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_colombard,1992,89500,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_flora,1992,335242,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_garganega,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_gewurztraminer,1992,1220343,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_gouveio,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_gros_manseng,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_italia_pirovano_65_pe,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_maccabeo,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_malvasia,1992,2279929,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_amarela,1992,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_bianca,1992,18306,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_chianti,1992,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_verde,1992,10510,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_di_caia,1992,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_istriana,1992,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1992,0,Uvas Viníferas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1992,0,Uvas Viníferas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1992,19854192,Uvas Viníferas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1992,0,Uvas Viníferas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1992,26382,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1992,4425,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_ora,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_palomino,1992,75366,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_petit_manseng,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_peverella,1992,830149,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_pinot_blanc,1992,356714,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_pinot_gris,1992,5821,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_prosecco,1992,249335,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_red_veltliner,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_riesling_italico,1992,7351738,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_riesling_renano,1992,987266,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sauvignon_blanc_2,1992,677896,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sauvignon_gris,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_seara_nova,1992,17061,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_semillon,1992,4049116,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sem_classificacaohonburger,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sylvaner,1992,120621,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_tocai_friulano,1992,3122,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_trebbiano,1992,10465345,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_trebbiano_tosem_classificacaoano,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdea,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdelho,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdiso,1992,2670,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_vermentino,1992,29997,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_vernaccia,1992,821716,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_viogner,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_viognier,1992,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_outras_3,1992,0,Uvas Viníferas,rosadas,,,,0
tintas,1993,21189308,Uvas Viníferas,,,,,1
tintas_alicante_bousem_classificacaohet,1993,54266,Uvas Viníferas,alicante,,,,0
tintas_ancelota,1993,0,Uvas Viníferas,ancelota,,,,0
tintas_aramon,1993,0,Uvas Viníferas,aramon,,,,0
tintas_alfrocheiro,1993,0,Uvas Viníferas,alfrocheiro,,,,0
tintas_arinarnoa,1993,0,Uvas Viníferas,arinarnoa,,,,0
tintas_aspirant_bousem_classificacaohet,1993,0,Uvas Viníferas,aspirant,,,,0
tintas_barbera,1993,999104,Uvas Viníferas,barbera,,,,0
tintas_bonarda,1993,237867,Uvas Viníferas,bonarda,,,,0
tintas_cabernet_franc,1993,4447660,Uvas Viníferas,cabernet,,,,0
tintas_cabernet_sauvignon,1993,4918761,Uvas Viníferas,cabernet,,,,0
tintas_caladoc,1993,0,Uvas Viníferas,caladoc,,,,0
tintas_campanario,1993,0,Uvas Viníferas,campanario,,,,0
tintas_canaiolo,1993,35348,Uvas Viníferas,canaiolo,,,,0
tintas_carignan,1993,0,Uvas Viníferas,carignan,,,,0
tintas_carmenere,1993,3393,Uvas Viníferas,carmenere,,,,0
tintas_castelao,1993,0,Uvas Viníferas,castelao,,,,0
tintas_corvina,1993,0,Uvas Viníferas,corvina,,,,0
tintas_croatina,1993,0,Uvas Viníferas,croatina,,,,0
tintas_cinsaut,1993,17745,Uvas Viníferas,cinsaut,,,,0
tintas_dom_felder,1993,0,Uvas Viníferas,dom,,,,0
tintas_dolcetto,1993,0,Uvas Viníferas,dolcetto,,,,0
tintas_durif,1993,0,Uvas Viníferas,durif,,,,0
tintas_egiodola,1993,0,Uvas Viníferas,egiodola,,,,0
tintas_ekigaina,1993,0,Uvas Viníferas,ekigaina,,,,0
tintas_festival_sugraone,1993,0,Uvas Viníferas,festival,,,,0
tintas_franconia,1993,0,Uvas Viníferas,franconia,,,,0
tintas_freisa,1993,0,Uvas Viníferas,freisa,,,,0
tintas_gamay_st_romain,1993,253209,Uvas Viníferas,gamay,,,,0
tintas_gamay_beaujolais,1993,386708,Uvas Viníferas,gamay,,,,0
tintas_gra_noir,1993,410,Uvas Viníferas,gra,,,,0
tintas_grenache,1993,406,Uvas Viníferas,grenache,,,,0
tintas_jaen,1993,0,Uvas Viníferas,jaen,,,,0
tintas_lagrein,1993,0,Uvas Viníferas,lagrein,,,,0
tintas_lambrusem_classificacaoo,1993,2985,Uvas Viníferas,lambrusem,,,,0
tintas_malbec,1993,63531,Uvas Viníferas,malbec,,,,0
tintas_marzemina,1993,93335,Uvas Viníferas,marzemina,,,,0
tintas_merlot,1993,4827232,Uvas Viníferas,merlot,,,,0
tintas_marselan,1993,0,Uvas Viníferas,marselan,,,,0
tintas_mistura_de_uvas_viniferas_tinto,1993,0,Uvas Viníferas,mistura,mistura_viniferas_tinto,,,0
tintas_molinera,1993,0,Uvas Viníferas,molinera,,,,0
tintas_montepulciano,1993,0,Uvas Viníferas,montepulciano,,,,0
tintas_mosem_classificacaoato_bailey,1993,0,Uvas Viníferas,mosem,,,,0
tintas_napa_gamay,1993,283550,Uvas Viníferas,napa,,,,0
tintas_nebbiolo,1993,0,Uvas Viníferas,nebbiolo,,,,0
tintas_petit_verdot,1993,0,Uvas Viníferas,petit,,,,0
tintas_petite_sirah,1993,92638,Uvas Viníferas,petite,,,,0
tintas_pinotage,1993,286349,Uvas Viníferas,pinotage,,,,0
tintas_pinot_noir,1993,467644,Uvas Viníferas,pinot,,,,0
tintas_pinot_saint_george,1993,187870,Uvas Viníferas,pinot,,,,0
tintas_piriquita,1993,0,Uvas Viníferas,piriquita,,,,0
tintas_primitivo,1993,0,Uvas Viníferas,primitivo,,,,0
tintas_rebo,1993,0,Uvas Viníferas,rebo,,,,0
tintas_refosem_classificacaoo,1993,0,Uvas Viníferas,refosem,,,,0
tintas_roinella,1993,0,Uvas Viníferas,roinella,,,,0
tintas_ruby_cabernet,1993,2119,Uvas Viníferas,ruby,,,,0
tintas_sangiovese,1993,34344,Uvas Viníferas,sangiovese,,,,0
tintas_saperavi,1993,0,Uvas Viníferas,saperavi,,,,0
tintas_sira_falsa,1993,43674,Uvas Viníferas,sira,,,,0
tintas_tannat,1993,948885,Uvas Viníferas,tannat,,,,0
tintas_tempranillo,1993,0,Uvas Viníferas,tempranillo,,,,0
tintas_teroldego,1993,0,Uvas Viníferas,teroldego,,,,0
tintas_torrontes,1993,0,Uvas Viníferas,torrontes,,,,0
tintas_tinta_barroca,1993,0,Uvas Viníferas,tinta,,,,0
tintas_tinta_roriz,1993,0,Uvas Viníferas,tinta,,,,0
tintas_touriga_francesa,1993,0,Uvas Viníferas,touriga,,,,0
tintas_touriga_nacional,1993,0,Uvas Viníferas,touriga,,,,0
tintas_tinta_madeira,1993,0,Uvas Viníferas,tinta,,,,0
tintas_tintoria,1993,0,Uvas Viníferas,tintoria,,,,0
tintas_trincdeira,1993,0,Uvas Viníferas,trincdeira,,,,0
tintas_trousseau,1993,0,Uvas Viníferas,trousseau,,,,0
tintas_zinfael,1993,2500275,Uvas Viníferas,zinfael,,,,0
tintas_outras1,1993,0,Uvas Viníferas,outras1,,,,0
brancas_rosadas,1993,53106956,Uvas Viníferas,rosadas,,,,1
brancas_rosadas_aliatico,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_aligote,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_altesse,1993,24592,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_alvarinho,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_arriloba,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_auxerrois,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_burger,1993,18394,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_chardonnay,1993,4940497,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_chasselas,1993,171949,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_chenin_blanc,1993,515270,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_clairette_1,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_colombard,1993,128370,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_flora,1993,423725,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_garganega,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_gewurztraminer,1993,1663736,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_gouveio,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_gros_manseng,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_italia_pirovano_65_pe,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_maccabeo,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_malvasia,1993,2986640,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_amarela,1993,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_bianca,1993,34816,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_chianti,1993,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_verde,1993,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_di_caia,1993,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_istriana,1993,0,Uvas Viníferas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1993,0,Uvas Viníferas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1993,0,Uvas Viníferas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1993,15255972,Uvas Viníferas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1993,0,Uvas Viníferas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1993,31497,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1993,5430,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_ora,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_palomino,1993,107812,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_petit_manseng,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_peverella,1993,1002158,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_pinot_blanc,1993,496546,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_pinot_gris,1993,4054,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_prosecco,1993,319841,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_red_veltliner,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_riesling_italico,1993,7711434,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_riesling_renano,1993,1388349,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sauvignon_blanc_2,1993,1108383,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sauvignon_gris,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_seara_nova,1993,17691,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_semillon,1993,4720136,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sem_classificacaohonburger,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_sylvaner,1993,142734,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_tocai_friulano,1993,8198,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_trebbiano,1993,8890736,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_trebbiano_tosem_classificacaoano,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdea,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdelho,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_verdiso,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_vermentino,1993,31240,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_vernaccia,1993,940415,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_viogner,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_viognier,1993,0,Uvas Viníferas,rosadas,,,,0
brancas_rosadas_outras_3,1993,16341,Uvas Viníferas,rosadas,,,,0
tintas,1994,24444665,Uvas Viníferas,,,,,1
tintas_alicante_bousem_classificacaohet,1994,6525,Uvas Viníferas,alicante,,,,0
tintas_ancelota,1994,0,Uvas Viníferas,ancelota,,,,0
tintas_aramon,1994,0,Uvas Viníferas,aramon,,,,0
tintas_alfrocheiro,1994,0,Uvas Viníferas,alfrocheiro,,,,0
tintas_arinarnoa,1994,0,Uvas Viníferas,arinarnoa,,,,0
tintas_aspirant_bousem_classificacaohet,1994,0,Uvas Viníferas,aspirant,,,,0
tintas_barbera,1994,978852,Uvas Viníferas,barbera,,,,0
tintas_bonarda,1994,282711,Uvas Viníferas,bonarda,,,,0
tintas_cabernet_franc,1994,4788430,Uvas Viníferas,cabernet,,,,0
tintas_cabernet_sauvignon,1994,5219793,Uvas Viníferas,cabernet,,,,0
tintas_caladoc,1994,0,Uvas Viníferas,caladoc,,,,0
tintas_campanario,1994,0,Uvas Viníferas,campanario,,,,0
tintas_canaiolo,1994,29646,Uvas Viníferas,canaiolo,,,,0
tintas_carignan,1994,15582,Uvas Viníferas,carignan,,,,0
tintas_carmenere,1994,1748,Uvas Viníferas,carmenere,,,,0
tintas_castelao,1994,0,Uvas Viníferas,castelao,,,,0
tintas_corvina,1994,0,Uvas Viníferas,corvina,,,,0
tintas_croatina,1994,0,Uvas Viníferas,croatina,,,,0
tintas_cinsaut,1994,18060,Uvas Viníferas,cinsaut,,,,0
tintas_dom_felder,1994,0,Uvas Viníferas,dom,,,,0
tintas_dolcetto,1994,0,Uvas Viníferas,dolcetto,,,,0
tintas_durif,1994,0,Uvas Viníferas,durif,,,,0
tintas_egiodola,1994,0,Uvas Viníferas,egiodola,,,,0
tintas_ekigaina,1994,0,Uvas Viníferas,ekigaina,,,,0
tintas_festival_sugraone,1994,0,Uvas Viníferas,festival,,,,0
tintas_franconia,1994,0,Uvas Viníferas,franconia,,,,0
tintas_freisa,1994,0,Uvas Viníferas,freisa,,,,0
tintas_gamay_st_romain,1994,137064,Uvas Viníferas,gamay,,,,0
tintas_gamay_beaujolais,1994,506944,Uvas Viníferas,gamay,,,,0
tintas_gra_noir,1994,420,Uvas Viníferas,gra,,,,0
tintas_grenache,1994,0,Uvas Viníferas,grenache,,,,0
tintas_jaen,1994,0,Uvas Viníferas,jaen,,,,0
tintas_lagrein,1994,0,Uvas Viníferas,lagrein,,,,0
tintas_lambrusem_classificacaoo,1994,67420,Uvas Viníferas,lambrusem,,,,0
tintas_malbec,1994,85941,Uvas Viníferas,malbec,,,,0
