control,ano,kilogram,categoria,subcategoria,tipo_estilo,origem,classificacao,total
brancas_rosadas_auxerrois,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_burger,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chardonnay,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chasselas,1972,13255,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chenin_blanc,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_clairette_1,1972,120166,brancas_rosadas,rosadas,,,,0
brancas_rosadas_colombard,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_flora,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_garganega,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gewurztraminer,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gouveio,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gros_manseng,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia_pirovano_65_pe,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_maccabeo,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_malvasia,1972,763732,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_amarela,1972,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_bianca,1972,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_chianti,1972,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_verde,1972,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_di_caia,1972,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_istriana,1972,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1972,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1972,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1972,5378768,brancas_rosadas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1972,0,brancas_rosadas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_ora,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_palomino,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_petit_manseng,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_peverella,1972,1087692,brancas_rosadas,rosadas,,,,0
